StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,intro_description,gender,gender_4_TEXT,age,race,hispanic_origin,education,country_origin,region,1_expert_trust,2_expert_trust,3_expert_trust,4_expert_trust,5_expert_trust,6_expert_trust,attention1,1_health_engagement,2_health_engagement,3_health_engagement,4_health_engagement,5_health_engagement,info_source,info_source_8_TEXT,politics,attention2,bio_meat_exp_timer_First Click,bio_meat_exp_timer_Last Click,bio_meat_exp_timer_Page Submit,bio_meat_exp_timer_Click Count,meat_post_timer_First Click,meat_post_timer_Last Click,meat_post_timer_Page Submit,meat_post_timer_Click Count,attention_meat_exp,meat_exp_accurate,meat_exp_authentic,meat_exp_believable,bio_sleep_timer_First Click,bio_sleep_timer_Last Click,bio_sleep_timer_Page Submit,bio_sleep_timer_Click Count,dm1_timer_First Click,dm1_timer_Last Click,dm1_timer_Page Submit,dm1_timer_Click Count,dmy1_slp_accurate,dmy1_slp_authentic,dmy1_slp_believable,bio_water_timer_First Click,bio_water_timer_Last Click,bio_water_timer_Page Submit,bio_water_timer_Click Count,dmy2_timer_First Click,dmy2_timer_Last Click,dmy2_timer_Page Submit,dmy2_timer_Click Count,dmy2_wt_accurate,dmy2_wt_authentic,dmy2_wt_believable,bio_oil_infl_timer_First Click,bio_oil_infl_timer_Last Click,bio_oil_infl_timer_Page Submit,bio_oil_infl_timer_Click Count,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_inf,oil_infl_accurate,post_oil_authentic,post_oil_believable,bio_meat_infl_timer_First Click,bio_meat_infl_timer_Last Click,bio_meat_infl_timer_Page Submit,bio_meat_infl_timer_Click Count,post_meat_timer_First Click,post_meat_timer_Last Click,post_meat_timer_Page Submit,post_meat_timer_Click Count,attention_meat_infl,meat_infl_accurate,meat_infl_authentic,meat_infl_believable,bio_oil_exp_timer_First Click,bio_oil_exp_timer_Last Click,bio_oil_exp_timer_Page Submit,bio_oil_exp_timer_Click Count,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_exp,oil_exp_accurate,oil_exp_authentic,oil_exp_believable,SC0,Q_RecaptchaStatus,Q_RecaptchaError,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,transaction_id,post_meat_source,post_oil_source,condition_sequence,order_pattern,TotalScore,complete
2026-04-06 20:49:37,2026-04-06 20:49:58,0,50.26.117.210,100,21,1,2026-04-06 20:49:58,R_5KWb5syh8EiFrqM,,,,,35.2294,-101.8106,anonymous,EN,1,,4,2,,1,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,7DPO2z4X5IMNkqYtimJjkx,,,,,,
2026-04-06 20:52:30,2026-04-06 20:52:42,0,172.58.133.58,100,11,1,2026-04-06 20:52:43,R_7Xonxhaqu7JK4zW,,,,,25.9289,-80.1827,anonymous,EN,0.8999999761581421,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3loo9xd34SihIBR0YgIRR5,,,,,,
2026-04-06 20:49:23,2026-04-06 20:53:04,0,76.78.190.133,100,220,1,2026-04-06 20:53:04,R_1lDKx2UTgRueKaT,,,,,32.9636,-96.7468,anonymous,EN,0.8999999761581421,,4,2,,1,1,1,3,1,3,7,7,7,1,5,5,4,6,6,7,6,5,"1,2,4,6",,1,3,,,,,,,,,,,,,0,0,3.871,0,1.649,12.993,13.398,4,6,5,6,0,0,5.119,0,1.003,8.108,11.3,2,7,6,7,,,,,,,,,,,,,4.7,5.125,8.036,2,1.229,5.979,11.401,2,1,2,3,5,0,0,5.657,0,1.069,10.627,11.164,5,1,7,7,7,0,complete,,,,7adCUZFWzovOwyhUlwN5yV,influencer,expert,influencer_meat_expert_oil,tfft,,1
2026-04-06 20:54:44,2026-04-06 20:54:58,0,67.222.244.168,100,13,1,2026-04-06 20:54:59,R_3Xfoj5ZIJb0DfDX,,,,,33.8725,-81.5465,anonymous,EN,1,,4,2,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0wK358LnOVJmSkUJxWTEnt,,,,,,
2026-04-06 20:56:31,2026-04-06 20:57:10,0,172.59.222.176,100,39,1,2026-04-06 20:57:11,R_3ZQZ8yBtCUuxZd3,,,,,35.2842,-80.8719,anonymous,EN,0.800000011920929,,4,2,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,7eivnovX4qSOjEJDymDfJV,,,,,,
2026-04-06 21:09:47,2026-04-06 21:10:11,0,76.34.227.117,100,24,1,2026-04-06 21:10:12,R_5YxJcJC7zINvVGT,,,,,41.452,-81.6146,anonymous,EN,1,,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,7g6OgyAZ2hjXNvNcNRGASu,,,,,,
2026-04-06 21:11:54,2026-04-06 21:12:39,0,67.6.124.71,100,44,1,2026-04-06 21:12:40,R_7WxpdwKIpG5VXV6,,,,,37.1506,-91.3576,anonymous,EN,0.800000011920929,,4,1,,4,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4DVJtInoPfeYh2CWUtY2OS,,,,,,
2026-04-06 21:12:41,2026-04-06 21:12:57,0,97.220.90.59,100,16,1,2026-04-06 21:12:58,R_1g1JqIKMo24EYbM,,,,,28.4883,-81.4061,anonymous,EN,1,,4,2,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,7Lt1breffgf92ozU5PrKYY,,,,,,
2026-04-06 21:24:02,2026-04-06 21:24:31,0,162.247.45.27,100,29,1,2026-04-06 21:24:32,R_3Kflo9OjTEszA75,,,,,42.2808,-122.9047,anonymous,EN,0.800000011920929,,4,2,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0U0vnOY5ZsBxUl0KZa4vsc,,,,,,
2026-04-06 21:24:14,2026-04-06 21:24:48,0,67.158.18.74,100,33,1,2026-04-06 21:24:49,R_6OIvqHWt0LoCUW1,,,,,44.1415,-103.2052,anonymous,EN,0.800000011920929,,4,2,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1UDpT9CxvOQsmxWQuHzPR0,,,,,,
2026-04-06 21:31:58,2026-04-06 21:32:41,0,167.150.5.70,100,43,1,2026-04-06 21:32:42,R_51ppFtyPFTRD1Gw,,,,,44.0597,-121.3157,anonymous,EN,0.8999999761581421,,4,1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,05BF8Lo8Z90udJAfmJilsu,,,,,,
2026-04-06 21:32:51,2026-04-06 21:33:08,0,75.31.77.173,100,16,1,2026-04-06 21:33:09,R_5eK6HGsJ3x7mZbJ,,,,,40.5941,-124.1662,anonymous,EN,0.800000011920929,,4,2,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6JStDAZHP9eX7WK5yo3hIa,,,,,,
2026-04-06 21:35:11,2026-04-06 21:36:08,0,172.59.27.49,100,56,1,2026-04-06 21:36:09,R_3HVgZ0Pl6cMPJcd,,,,,41.452,-81.6146,anonymous,EN,1,,4,1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2KybnzBalpNOeoUV6uvztb,,,,,,
2026-04-06 21:38:16,2026-04-06 21:38:30,0,45.49.108.60,100,13,1,2026-04-06 21:38:31,R_3AG31rJyM2B1uiG,,,,,34.0772,-117.4506,anonymous,EN,0.800000011920929,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5UNeZuqz65WqWZ6kzUaHlh,,,,,,
2026-04-06 21:39:24,2026-04-06 21:39:38,0,68.58.254.142,100,14,1,2026-04-06 21:39:39,R_6dt4io5M5pgD3w8,,,,,42.6563,-83.1231,anonymous,EN,0.8999999761581421,,4,2,,1,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6lsvIOqQwXUK4IVhIVTgpg,,,,,,
2026-04-06 21:53:01,2026-04-06 21:53:21,0,136.28.24.91,100,20,1,2026-04-06 21:53:22,R_7Ibrwkvm7cnfbzn,,,,,25.7634,-80.1886,anonymous,EN,1,,4,1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2dfyGjbZFDJ3WoDN8nAvbT,,,,,,
2026-04-06 21:53:29,2026-04-06 21:53:42,0,172.59.230.218,100,13,1,2026-04-06 21:53:43,R_1vWhu06DP4qBkcx,,,,,39.7391,-104.9866,anonymous,EN,0.8999999761581421,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5wPROgwH5kqvEgLsjK9Bqp,,,,,,
2026-04-06 21:57:52,2026-04-06 21:58:10,0,68.101.66.201,100,17,1,2026-04-06 21:58:11,R_7rLZt0PgfNTVe7e,,,,,29.6138,-82.386,anonymous,EN,1,,4,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4Zuh9Ozx6BLesNqcmugCmZ,,,,,,
2026-04-06 22:01:32,2026-04-06 22:01:52,0,99.75.25.31,100,20,1,2026-04-06 22:01:53,R_1jMcHFY8JjXU7M5,,,,,37.3698,-121.816,anonymous,EN,1,,4,2,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5SKMBQy74dumqKW7lrBp48,,,,,,
2026-04-06 22:06:02,2026-04-06 22:06:18,0,173.28.122.7,100,16,1,2026-04-06 22:06:19,R_5ES92SMfhlMJJbG,,,,,31.3764,-110.9507,anonymous,EN,0.8999999761581421,,4,2,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0WQ4rde2Vlm7xhO2LG9zja,,,,,,
2026-04-06 22:06:32,2026-04-06 22:08:00,0,65.34.80.51,100,88,1,2026-04-06 22:08:01,R_7nJ01ER9ChnCp7q,,,,,29.0422,-81.2863,anonymous,EN,1,,4,2,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3ofWfZhMRQySUUdzBfrDgU,,,,,,
2026-04-06 22:20:02,2026-04-06 22:20:28,0,174.201.249.91,100,26,1,2026-04-06 22:20:29,R_6uJWyMS8pAVprIE,,,,,33.4532,-112.0748,anonymous,EN,0.8999999761581421,,4,2,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2BOOm7AmU1QAP9d6omZ4iJ,,,,,,
2026-04-06 22:24:41,2026-04-06 22:25:14,0,172.56.187.209,100,33,1,2026-04-06 22:25:15,R_1pW65YSeInOxQuK,,,,,34.3077,-118.4287,anonymous,EN,0.8999999761581421,,4,2,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6YgaTyTbJnIR7jQnuwbR9I,,,,,,
2026-04-06 22:28:10,2026-04-06 22:28:29,0,172.56.125.199,100,18,1,2026-04-06 22:28:29,R_5CyAfFqdxxVILBF,,,,,42.3363,-83.1348,anonymous,EN,1,,4,2,,3,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5YIBQQGvhYkwqmkwDsJix4,,,,,,
2026-04-06 22:40:08,2026-04-06 22:40:23,0,76.134.182.224,100,14,1,2026-04-06 22:40:24,R_7V1S0zYc4XRPU6w,,,,,32.3383,-111.0455,anonymous,EN,1,,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,79puBcpwKlph39yPydW1dE,,,,,,
2026-04-06 22:52:43,2026-04-06 22:55:27,0,64.190.17.132,100,163,1,2026-04-06 22:55:28,R_5ix8mWY6PMpCO7h,,,,,45.461,-122.7052,anonymous,EN,0.8999999761581421,,4,1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1G6cHhMfN1ssPZuIWXpLw6,,,,,,
2026-04-06 23:04:20,2026-04-06 23:04:29,0,45.22.42.255,100,8,1,2026-04-06 23:04:29,R_3gBbGjJjZC2ktFs,,,,,42.4557,-83.6542,anonymous,EN,1,,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6LO0voMabwdykxlsiX9Nad,,,,,,
2026-04-06 23:21:27,2026-04-06 23:23:18,0,174.203.244.177,100,110,1,2026-04-06 23:23:18,R_5wcVR1DIC2A7h5i,,,,,35.7798,-78.6654,anonymous,EN,1,,4,1,,3,"1,2,3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0YGyUd6OHpmj7YCNKYPZzB,,,,,,
2026-04-06 23:25:09,2026-04-06 23:25:34,0,98.50.107.192,100,24,1,2026-04-06 23:25:35,R_74nRuWJwCVQtfNj,,,,,39.6663,-104.8343,anonymous,EN,0.5,,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,22MmSwfolOyYOshJxieGGd,,,,,,
2026-04-06 23:29:32,2026-04-06 23:30:10,0,64.190.17.156,100,38,1,2026-04-06 23:30:12,R_6hRayKMksqUfNVU,,,,,45.461,-122.7052,anonymous,EN,0.800000011920929,,4,1,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2jXMhyy7WZER51oXpNmoUx,,,,,,
2026-04-06 23:30:58,2026-04-06 23:31:17,0,172.56.24.205,100,18,1,2026-04-06 23:31:17,R_6zev0YfCrP1Zsyk,,,,,29.6226,-95.2546,anonymous,EN,0.8999999761581421,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,40xYGPQEsIvpcQSjeKud10,,,,,,
2026-04-06 23:30:01,2026-04-06 23:31:34,0,167.150.6.52,100,92,1,2026-04-06 23:31:35,R_5vt0ne3V60kOi6B,,,,,44.0597,-121.3157,anonymous,EN,0.699999988079071,,4,1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5JcEPTM2Og8a9mpk8bULUO,,,,,,
2026-04-06 23:31:57,2026-04-06 23:33:13,0,172.56.8.133,100,76,1,2026-04-06 23:33:14,R_3uTzUJM9eqIYHe3,,,,,32.7319,-96.9057,anonymous,EN,1,,4,2,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,14FP0bYPxBjOexRFlDhKHl,,,,,,
2026-04-06 23:38:21,2026-04-06 23:38:48,0,172.9.237.196,100,26,1,2026-04-06 23:38:49,R_5M1RfOqJr3R30el,,,,,37.7022,-121.9358,anonymous,EN,0.8999999761581421,,4,2,,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2XB5DBTYxJOKeHkB77Tq9k,,,,,,
2026-04-06 23:39:34,2026-04-06 23:39:54,0,23.243.57.74,100,19,1,2026-04-06 23:39:55,R_7rvUxc3LiHZgEgq,,,,,34.0567,-118.04,anonymous,EN,0.800000011920929,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5neNsKaVj3fY0pBp8xoKRZ,,,,,,
2026-04-06 23:43:21,2026-04-06 23:44:49,0,64.190.17.155,100,88,1,2026-04-06 23:44:50,R_7E6U6oYeHzYVBlt,,,,,45.461,-122.7052,anonymous,EN,0.800000011920929,,4,1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0UhvNwcHqMPwvfypGdZUXV,,,,,,
2026-04-06 23:47:45,2026-04-06 23:48:21,0,209.127.237.157,100,36,1,2026-04-06 23:48:22,R_7YkPYx0m8fNvbxM,,,,,44.0597,-121.3157,anonymous,EN,1,,4,1,,3,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3xBDO0Qy5e6plB34YuPRDY,,,,,,
2026-04-06 23:56:20,2026-04-06 23:56:30,0,71.63.255.125,100,9,1,2026-04-06 23:56:31,R_1Xccg6fxXHRplBi,,,,,45.6652,-122.5215,anonymous,EN,0.800000011920929,,4,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1A3Fs5E2zl9KZsCYNgwHiZ,,,,,,
2026-04-07 00:02:54,2026-04-07 00:03:17,0,157.131.201.177,100,22,1,2026-04-07 00:03:17,R_3QH12CjdW0KlwR3,,,,,38.4354,-122.7128,anonymous,EN,1,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4kc2PzZUUrYrGWQYRyZ0PM,,,,,,
2026-04-07 00:31:17,2026-04-07 00:39:38,0,172.58.135.9,100,500,1,2026-04-07 00:39:38,R_7nAxsSn2JtuWpHj,,,,,25.9289,-80.1827,anonymous,EN,0.800000011920929,,4,1,,4,1,2,3,1,3,7,5,5,5,2,5,4,5,4,4,5,7,"1,3,6",,5,3,,,,,,,,,,,,,16.774,18.644,22.147,2,8.616,12.257,13.8,2,4,4,5,0,0,6.865,0,4.37,12.043,12.9,2,5,6,6,,,,,,,,,,,,,7.072,7.072,8.064,1,3.089,8.746,14.6,2,1,4,5,5,6.509,6.509,7.156,1,12.892,52.092,52.621,2,2,4,5,6,1,complete,,,,0N7QxjKViZtpXC7fZE42Ek,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-07 00:49:48,2026-04-07 00:50:09,0,97.217.140.72,100,20,1,2026-04-07 00:50:09,R_60jWeJ6NRslNhGa,,,,,33.9322,-118.2488,anonymous,EN,1,,4,1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4sjn77kwREOpliZ14JZX4l,,,,,,
2026-04-07 01:07:32,2026-04-07 01:08:02,0,72.194.50.242,100,29,1,2026-04-07 01:08:02,R_6M9adcsa3vY6DPb,,,,,33.6563,-112.1706,anonymous,EN,0.800000011920929,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,70d3N3pxfs52l2a6F0MQqG,,,,,,
2026-04-07 01:24:43,2026-04-07 01:25:00,0,184.93.2.92,100,17,1,2026-04-07 01:25:01,R_6nUYk4H0WvWTXTe,,,,,32.6875,-96.9041,anonymous,EN,0.8999999761581421,,4,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1USuc6vGvC07rL4WHvlu0r,,,,,,
2026-04-07 02:02:36,2026-04-07 02:03:25,0,76.36.173.45,100,48,1,2026-04-07 02:03:26,R_1tigTzyqdV6SKjK,,,,,36.1219,-79.7777,anonymous,EN,1,,4,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0F4cDtI49NTEiuND6chAwY,,,,,,
2026-04-07 02:21:12,2026-04-07 02:21:36,0,64.190.17.150,100,23,1,2026-04-07 02:21:37,R_1TN4RSFRanE5nzj,,,,,45.461,-122.7052,anonymous,EN,0.800000011920929,,4,1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4O4AhjMq3QyNpZwXSynXkw,,,,,,
2026-04-07 02:28:17,2026-04-07 02:28:28,0,172.56.91.42,100,10,1,2026-04-07 02:28:29,R_5feXQftIuVikGOV,,,,,29.522,-98.5305,anonymous,EN,1,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,32JHyELEtU8y6d1QrwXI3J,,,,,,
2026-04-07 02:32:04,2026-04-07 02:32:18,0,68.203.160.240,100,13,1,2026-04-07 02:32:19,R_1TFeAdc1lCssLJg,,,,,32.7117,-96.9993,anonymous,EN,1,,4,2,,1,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,76rNVgEA3yle0f3PNylx06,,,,,,
2026-04-07 02:37:37,2026-04-07 02:38:33,0,76.224.8.117,100,56,1,2026-04-07 02:38:34,R_7YeUvKsYeKsNpmA,,,,,29.9436,-93.9235,anonymous,EN,1,,4,2,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2jjwCbWYcqE5y3pmWpLuSk,,,,,,
2026-04-07 02:44:23,2026-04-07 02:45:23,0,24.205.168.214,100,60,1,2026-04-07 02:45:24,R_51HBx29ohBQtQtn,,,,,34.066,-117.8928,anonymous,EN,0.8999999761581421,,4,2,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1W8HgPXjL9u43Wcy9m5kkD,,,,,,
2026-04-07 03:12:54,2026-04-07 03:13:25,0,172.56.25.3,100,31,1,2026-04-07 03:13:26,R_6xVj6GiGkSqbPek,,,,,29.6226,-95.2546,anonymous,EN,0.8999999761581421,,4,2,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1KBdCNsUj5R87IGMegtSDU,,,,,,
2026-04-07 04:24:35,2026-04-07 04:24:57,0,73.192.128.80,100,21,1,2026-04-07 04:24:57,R_7LdSQRyqX1sAybw,,,,,36.8613,-119.7669,anonymous,EN,0.800000011920929,,4,2,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3MRyVbZkDeuGmnPTqEfmob,,,,,,
2026-04-07 04:40:53,2026-04-07 04:41:08,0,107.194.94.225,100,14,1,2026-04-07 04:41:09,R_3Lzpp0h2Gn53FcK,,,,,32.8118,-83.565,anonymous,EN,0.800000011920929,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0XxXFzWS2um0HfCHgyAyLe,,,,,,
